,Country,Shots,Probability
1649,Sierra_Leone,One,0.2175006445760972
1650,Singapore,One,0.4136557939827795
1651,Sierra_Leone,One,0.2195213457038708
1652,France,One,0.5458608417250799
1653,Sierra_Leone,One,0.359094375340743
1654,Sierra_Leone,One,0.2904327925267916
1655,Sierra_Leone,One,0.667231250289773
1656,India,One,0.0216408239191439
1657,France,One,0.0383651214647037
1658,Singapore,One,0.3654215664894747
1659,Singapore,One,0.7695854956817746
1660,Sierra_Leone,One,0.520323328583926
1661,USA,One,0.3760152969676084
1662,Singapore,One,0.3238959214117932
1663,France,One,0.085699730042819
1664,Sierra_Leone,One,0.6728783237288949
1665,Sierra_Leone,One,0.322988860638178
1666,Singapore,One,0.535443280683231
1667,USA,One,0.3528395955781701
1668,France,One,0.2876961689530118
1669,Singapore,One,0.345644560867786
1670,Sierra_Leone,One,0.5881528625950495
1671,Sierra_Leone,One,0.4288723814834087
1672,USA,One,0.2387631357515861
1673,France,One,0.8186824887066368
1674,USA,One,0.2146521767611848
1675,Singapore,One,0.4572619596187802
1676,France,One,0.5604500954752447
1677,Sierra_Leone,One,0.4935966626350688
1678,Singapore,One,0.3263135561794417
1679,Sierra_Leone,One,0.2833304767709994
1680,Singapore,One,0.3924111293339963
1681,Sierra_Leone,One,0.5468037956111329
1682,India,One,0.078484646699003
1683,Singapore,One,0.3519426769132159
1684,France,One,0.0513915504846614
1685,France,One,0.1031339297361824
1686,USA,One,0.1029431724327891
1687,USA,One,0.130567514956012
1688,Sierra_Leone,One,0.5424627153549801
1689,Sierra_Leone,One,0.6413503995229658
1690,Singapore,One,0.3421643885058115
1691,Sierra_Leone,One,0.3263535085216307
1692,France,One,0.0719226872828267
1693,Singapore,One,0.3819340355343292
1694,Singapore,One,0.3642776458734043
1695,India,One,0.600822887149806
1696,Singapore,One,0.3118813279746841
1697,India,One,0.088877058254319
1698,USA,One,0.1245065552788779
1699,USA,One,0.3311143135747171
1700,France,One,0.1401474948312433
1701,France,One,0.2107424441280009
1702,France,One,0.3128978976039429
1703,India,One,0.8324523281168825
1704,Singapore,One,0.4498918957463604
1705,Singapore,One,0.303682774763591
1706,France,One,0.2755238465873602
1707,France,One,0.2878979347755048
1708,India,One,0.2155066877705886
1709,Singapore,One,0.4585580208532581
1710,India,One,0.2106911503140808
1711,France,One,0.031605258240005
1712,Sierra_Leone,One,0.436647720729336
1713,Sierra_Leone,One,0.6855255786418527
1714,Sierra_Leone,One,0.7789478675801744
1715,USA,One,0.3930471844648767
1716,Sierra_Leone,One,0.2378389776242818
1717,France,One,0.1203895535576204
1718,India,One,0.0378677333835987
1719,USA,One,0.086887116568132
1720,India,One,0.8699467861420885
1721,Singapore,One,0.40749622295367
1722,USA,One,0.0845228267050857
1723,Singapore,One,0.4428433451745432
1724,Sierra_Leone,One,0.3014017289502076
1725,Singapore,One,0.5043471580992956
1726,France,One,0.4387911757058371
1727,USA,One,0.1072899632479672
1728,France,One,0.9044674276745814
1729,India,One,0.0639585651396738
1730,Singapore,One,0.1758069100767983
1731,Sierra_Leone,One,0.4625952153988457
1732,Sierra_Leone,One,0.2265761436910694
1733,Sierra_Leone,One,0.183707524995567
1734,France,One,0.3585638704022287
1735,India,One,0.074443281775719
1736,India,One,0.9251834704481106
1737,Singapore,One,0.1375297077320107
1738,USA,One,0.0941115652740865
1739,Sierra_Leone,One,0.5444438610796811
1740,Singapore,One,0.2922081573103311
1741,India,One,0.1009153007351726
1742,Singapore,One,0.3197536098979332
1743,USA,One,0.220550911315083
1744,France,One,0.4721077080946445
1745,Sierra_Leone,One,0.5151475651302386
1746,Sierra_Leone,One,0.3598651778701305
1747,Sierra_Leone,One,0.5146872851820715
1748,Sierra_Leone,One,0.1900881979790633
1749,India,One,0.101497979337601
1750,India,One,0.9232597603210368
1751,Sierra_Leone,One,0.4944875286446294
1752,USA,One,0.2600139100433511
1753,France,One,0.0142294312399586
1754,USA,One,0.2764062251519469
1755,France,One,0.233360875690983
1756,Sierra_Leone,One,0.2919170211446061
1757,Singapore,One,0.2919848527053975
1758,India,One,0.5637035368864073
1759,Sierra_Leone,One,0.4557454261293845
1760,USA,One,0.1723720746955082
1761,India,One,0.3471484744320034
1762,Sierra_Leone,One,0.4201380700205634
1763,India,One,0.187487575133656
1764,USA,One,0.153289021965005
1765,France,One,0.0222778470012435
1766,Singapore,One,0.2603127287874135
1767,USA,One,0.4044726030687895
1768,USA,One,0.4560776608865851
1769,India,One,0.8816922652373679
1770,USA,One,0.2197687557467363
1771,India,One,0.1627212371994655
1772,Sierra_Leone,One,0.243108190845457
1773,Singapore,One,0.3922753298597853
1774,Sierra_Leone,One,0.5890631459361518
1775,Singapore,One,0.3796499553404343
1776,Sierra_Leone,One,0.3755548503242291
1777,Sierra_Leone,One,0.1752567706689675
1778,USA,One,0.0859470937313005
1779,Sierra_Leone,One,0.4813419580280946
1780,USA,One,0.4959655724785309
1781,Singapore,One,0.1231512219822699
1782,USA,One,0.1858645249279931
1783,Singapore,One,0.2588745184433425
1784,USA,One,0.2406817376272729
1785,USA,One,0.1902202399437066
1786,Singapore,One,0.4368678540203336
1787,Singapore,One,0.4279586685940884
1788,USA,One,0.1974122062141416
1789,Sierra_Leone,One,0.3060262441731083
1790,Sierra_Leone,One,0.2012204240287358
1791,USA,One,0.1381217493037125
1792,France,One,0.1615560855172841
1793,Singapore,One,0.4100553123880796
1794,USA,One,0.6007156760830601
1795,Singapore,One,0.5333666894089688
1796,Singapore,One,0.2333141169999053
1797,India,One,0.7641642120565529
1798,Sierra_Leone,One,0.2355104530296703
1799,Singapore,One,0.4912111351065281
1800,Sierra_Leone,One,0.5238728016276009
1801,France,One,0.7946644953460181
1802,France,One,0.0997779898109982
1803,India,One,0.0693288735312088
1804,Sierra_Leone,One,0.2327841550082825
1805,India,One,0.1246863366109011
1806,Sierra_Leone,One,0.561187336683911
1807,India,One,0.0869603974716187
1808,Sierra_Leone,One,0.3768702641770147
1809,France,One,0.8541476559581153
1810,USA,One,0.3281209956433167
1811,Singapore,One,0.0803330996127576
1812,France,One,0.8560967704236421
1813,India,One,0.1059454851322945
1814,USA,One,0.0995678934158556
1815,India,One,0.2176973202787224
1816,Singapore,One,0.3045592520684402
1817,Sierra_Leone,One,0.307246997731752
1818,Sierra_Leone,One,0.545525240119976
1819,USA,One,0.0572778878300514
1820,USA,One,0.5786622930428907
1821,Singapore,One,0.4785639559074758
1822,USA,One,0.1843980011342192
1823,Sierra_Leone,One,0.3704355336519737
1824,Sierra_Leone,One,0.544150644466651
1825,Sierra_Leone,One,0.538777460450153
1826,USA,One,0.1515300453604377
1827,Singapore,One,0.2922913874125665
1828,Sierra_Leone,One,0.6695663707074111
1829,Singapore,One,0.2302058816530227
1830,Singapore,One,0.3901647978809168
1831,India,One,0.8949262255830981
1832,USA,One,0.2314030146009665
1833,France,One,0.3601876244752412
1834,Singapore,One,0.3911952179654493
1835,France,One,0.1370292505521995
1836,USA,One,0.0519293468530646
1837,India,One,0.3625415713115235
1838,France,One,0.0543826546733173
1839,Singapore,One,0.2850668440483297
1840,France,One,0.0958198268974138
1841,France,One,0.1591685141615766
1842,France,One,0.7056518528875917
1843,USA,One,0.1235499792820341
1844,Singapore,One,0.238455480665064
1845,USA,One,0.3489631419362946
1846,France,One,0.2518076059495867
1847,Sierra_Leone,One,0.582975135060807
1848,USA,One,0.2645435619505383
1849,India,One,0.2412356321798611
1850,France,One,0.8577656113058345
1851,France,One,0.7136400788835021
1852,Singapore,One,0.1354995383771588
1853,France,One,0.0907537474369192
1854,India,One,0.3132493894444242
1855,France,One,0.174486313060158
1856,Sierra_Leone,One,0.2876198703478118
1857,Sierra_Leone,One,0.2187230504338526
1858,USA,One,0.1508822575082767
1859,Singapore,One,0.1560359643748466
1860,France,One,0.1051073775457749
1861,Singapore,One,0.2080251332686792
1862,France,One,0.4332215284733813
1863,Singapore,One,0.2604666604597522
1864,Singapore,One,0.2725519495339787
1865,France,One,0.0190195858702845
1866,Sierra_Leone,One,0.4784659267798991
1867,Sierra_Leone,One,0.7546236040685413
1868,Sierra_Leone,One,0.4686061237363427
1869,USA,One,0.0395953165201835
1870,India,One,0.9284791877484614
1871,Sierra_Leone,One,0.4933453271596095
1872,Singapore,One,0.3038200468328948
1873,USA,One,0.2077837110030951
1874,Sierra_Leone,One,0.522226513148861
1875,India,One,0.1302308770513338
1876,France,One,0.345181161486548
1877,India,One,0.1509102112221149
1878,France,One,0.4469958622153868
1879,Sierra_Leone,One,0.4598950068720101
1880,France,One,0.6958342398647462
1881,France,One,0.6475813881893566
1882,Sierra_Leone,One,0.6503386646942995
1883,France,One,0.6054796914131931
1884,India,One,0.1216892205582306
1885,USA,One,0.2844299407791086
1886,France,One,0.2915894312335315
1887,France,One,0.5874239261751913
1888,India,One,0.1593533558288779
1889,France,One,0.0549823525667413
1890,Singapore,One,0.4739540164248703
1891,Singapore,One,0.2944216255962107
1892,Singapore,One,0.2473920170508462
1893,India,One,0.0571244351753979
1894,Sierra_Leone,One,0.3427516032863842
1895,USA,One,0.5845191196930551
1896,France,One,0.8450549684757263
1897,France,One,0.0296366921842633
1898,USA,One,0.2538590189298694
1899,France,One,0.0741155485862929
1900,France,One,0.0590743750721432
1901,Singapore,One,0.3553262170012717
1902,USA,One,0.1301638585159968
1903,Sierra_Leone,One,0.0788324139113789
1904,Singapore,One,0.3625198763624554
1905,India,One,0.1540791130621092
1906,India,One,0.1046988508148821
1907,Sierra_Leone,One,0.2674941991708356
1908,India,One,0.2626846404318277
1909,Sierra_Leone,One,0.0133710174087464
1910,Sierra_Leone,One,0.3854668359103559
1911,France,One,0.3184154406633129
1912,Sierra_Leone,One,0.3982736642035877
1913,Sierra_Leone,One,0.0722929299630829
1914,France,One,0.703410586604282
1915,Singapore,One,0.0531492325704957
1916,Singapore,One,0.288279415056067
1917,Singapore,One,0.2665545894122547
1918,India,One,0.0106673165949368
1919,USA,One,0.1471711573539615
1920,France,One,0.0198465908159791
1921,USA,One,0.1452320287906852
1922,France,One,0.8137314698143991
1923,USA,One,0.0895089957810593
1924,Sierra_Leone,One,0.0800135195850949
1925,Sierra_Leone,One,0.2588503559972971
1926,France,One,0.1155287860818866
1927,Singapore,One,0.1931212680650283
1928,France,One,0.4125802536803437
1929,Singapore,One,0.2205218608806979
1930,France,One,0.1151011842891885
1931,USA,One,0.2244381905685619
1932,India,One,0.1455892364942734
1933,India,One,0.043217407344073
1934,India,One,0.1846151567390062
1935,Sierra_Leone,One,0.1099961972236038
1936,India,One,0.0253353165782956
1937,Singapore,One,0.2244597027137189
1938,Sierra_Leone,One,0.6602616705973722
1939,USA,One,0.0722604302166762
1940,Sierra_Leone,One,0.6407614892980291
1941,France,One,0.0968319469310276
1942,Singapore,One,0.3398194150245369
1943,India,One,0.3343151071699262
1944,Singapore,One,0.3631076109286951
1945,France,One,0.2601240624183655
1946,USA,One,0.1539203513740831
1947,France,One,0.5741021296341448
1948,France,One,0.2536760581803984
1949,Singapore,One,0.2998067607570019
1950,Singapore,One,0.3337766824913434
1951,Singapore,One,0.3243118399762151
1952,France,One,0.3442228219536142
1953,Singapore,One,0.0415657184771571
1954,USA,One,0.1555136519810991
1955,USA,One,0.5207535731660631
1956,USA,One,0.2179546260578392
1957,USA,One,0.3157217409042551
1958,Sierra_Leone,One,0.4525203176324643
1959,France,One,0.2409591433254538
1960,Singapore,One,0.2979835596929084
1961,Singapore,One,0.2811469634752908
1962,France,One,0.5037093875194916
1963,France,One,0.5734179150775157
1964,India,One,0.9188940836964145
1965,France,One,0.1035059675040582
1966,USA,One,0.2080875357237311
1967,India,One,0.1353738794085079
1968,Sierra_Leone,One,0.4843532530434631
1969,Singapore,One,0.3349016264310111
1970,India,One,0.0961975843572663
1971,Sierra_Leone,One,0.5770833510090106
1972,Sierra_Leone,One,0.0716793452481839
1973,India,One,0.034911258870635
1974,France,One,0.1064152871283205
1975,Singapore,One,0.1432332902501411
1976,Singapore,One,0.3932765591294217
1977,France,One,0.1358905956269881
1978,USA,One,0.1147208605556004
1979,France,One,0.6609826281175687
1980,Singapore,One,0.3910619370888077
1981,USA,One,0.4838970380203957
1982,USA,One,0.3531750712912254
1983,USA,One,0.3775496468674947
1984,USA,One,0.025749000836052
1985,France,One,0.1860337024050681
1986,Sierra_Leone,One,0.4422511884001516
1987,India,One,0.1513152747444698
1988,Sierra_Leone,One,0.937008821194603
1989,Sierra_Leone,One,0.5787533218465193
1990,France,One,0.7331926976677204
1991,France,One,0.3980848418103159
1992,Singapore,One,0.2344442817157968
1993,France,One,0.7443476972242096
1994,Sierra_Leone,One,0.3533638638758217
1995,India,One,0.0200744042038087
1996,USA,One,0.519729166712449
1997,India,One,0.5704515831999989
1998,India,One,0.2187928351049073
1999,Singapore,One,0.348009900739103
2000,USA,Two,0.5196439834449589
2001,USA,Two,0.3079659772876939
2002,France,Two,0.5185902920018378
2003,Singapore,Two,0.7273354788446306
2004,India,Two,0.972563816021207
2005,USA,Two,0.8457630781886739
2006,Singapore,Two,0.7040852773721105
2007,Sierra_Leone,Two,0.6727872877389734
2008,USA,Two,0.4546303297732489
2009,India,Two,0.1917606806821065
2010,India,Two,0.288823281692642
2011,India,Two,0.9724006822972592
2012,USA,Two,0.3851867730651808
2013,India,Two,0.0844417746993298
2014,Singapore,Two,0.8649687539954771
2015,Sierra_Leone,Two,0.6666012914922521
2016,USA,Two,0.5784916224534954
2017,France,Two,0.6714748126335521
2018,Sierra_Leone,Two,0.8185778374319647
2019,Singapore,Two,0.8498946348550502
2020,Singapore,Two,0.792684616783627
2021,Sierra_Leone,Two,0.7001000626891687
2022,France,Two,0.6588083502311464
2023,USA,Two,0.8562686605287535
2024,Singapore,Two,0.7411648308219082
2025,Sierra_Leone,Two,0.4217380235521233
2026,Singapore,Two,0.7070430152066934
2027,India,Two,0.6026004893709738
2028,France,Two,0.1942778822364129
2029,Sierra_Leone,Two,0.8047115749325593
2030,USA,Two,0.5174147441988082
2031,India,Two,0.5010299537760401
2032,Sierra_Leone,Two,0.7705453913244571
2033,Sierra_Leone,Two,0.8426989529048066
2034,France,Two,0.1995289338255092
2035,USA,Two,0.5840160020762516
2036,France,Two,0.6249296856977548
2037,France,Two,0.3812097021747274
2038,Sierra_Leone,Two,0.6659206633177878
2039,Sierra_Leone,Two,0.8046722089930497
2040,Singapore,Two,0.793829474556295
2041,USA,Two,0.3753726597647321
2042,Sierra_Leone,Two,0.5772803409755266
2043,Sierra_Leone,Two,0.8354545708328641
2044,Singapore,Two,0.810678615164192
2045,France,Two,0.8818746822713155
2046,India,Two,0.315338716220911
2047,USA,Two,0.2243412777083893
2048,India,Two,0.1415713561126777
2049,USA,Two,0.4287246795831977
2050,Singapore,Two,0.742645902367895
2051,Sierra_Leone,Two,0.4915173075611012
2052,India,Two,0.2625916529793723
2053,France,Two,0.049960233987819
2054,USA,Two,0.6677857163995864
2055,Singapore,Two,0.7444833160294816
2056,France,Two,0.6919524553515879
2057,Sierra_Leone,Two,0.7465452615115048
2058,USA,Two,0.7001435876138878
2059,USA,Two,0.1294047672134363
2060,Sierra_Leone,Two,0.7608381515524056
2061,USA,Two,0.7734530362311965
2062,Sierra_Leone,Two,0.735368308326892
2063,France,Two,0.1153480172898919
2064,Sierra_Leone,Two,0.8622576392081791
2065,India,Two,0.9821395395285036
2066,India,Two,0.005661485712913
2067,Singapore,Two,0.837929778523679
2068,Sierra_Leone,Two,0.583773774261853
2069,France,Two,0.4361143008428144
2070,USA,Two,0.4650675812597358
2071,Sierra_Leone,Two,0.8049934399844989
2072,USA,Two,0.6236320232798435
2073,USA,Two,0.8846454469956851
2074,Singapore,Two,0.7803585626780977
2075,India,Two,0.2852639433628862
2076,Singapore,Two,0.7332967150683565
2077,India,Two,0.2482911300496184
2078,Sierra_Leone,Two,0.5573945427238143
2079,France,Two,0.8628028893883013
2080,Singapore,Two,0.8216823799780645
2081,Sierra_Leone,Two,0.4676151441139838
2082,USA,Two,0.7139061502630952
2083,India,Two,0.3767368787340719
2084,India,Two,0.9713572290003628
2085,Sierra_Leone,Two,0.77517547834095
2086,France,Two,0.6396015309115239
2087,India,Two,0.7284416580410786
2088,India,Two,0.3102827941277558
2089,Sierra_Leone,Two,0.6795931177622871
2090,Singapore,Two,0.6789760525705227
2091,France,Two,0.9620501696293362
2092,Sierra_Leone,Two,0.7606599942768587
2093,Singapore,Two,0.8602625783309735
2094,France,Two,0.9316244165248764
2095,Singapore,Two,0.707317567240179
2096,USA,Two,0.3863463333062503
2097,Singapore,Two,0.8738078677322769
2098,Sierra_Leone,Two,0.762240469363015
2099,France,Two,0.9557957142995454
2100,USA,Two,0.4328615384774508
2101,Sierra_Leone,Two,0.7965014913109174
2102,USA,Two,0.3724793039874864
2103,India,Two,0.9755285453163404
2104,Sierra_Leone,Two,0.8809181192700388
2105,France,Two,0.7690530732670245
2106,India,Two,0.2786031318913294
2107,Singapore,Two,0.7380692580267258
2108,India,Two,0.2369309084727998
2109,Sierra_Leone,Two,0.7039548148259372
2110,India,Two,0.1342763970961497
2111,USA,Two,0.7114212071930305
2112,USA,Two,0.2961955612220746
2113,France,Two,0.4592871941186012
2114,India,Two,0.4147746809860433
2115,France,Two,0.5875009602536236
2116,Sierra_Leone,Two,0.610042328934949
2117,USA,Two,0.4571489201159861
2118,Sierra_Leone,Two,0.6773642224847578
2119,Sierra_Leone,Two,0.8280312231778845
2120,France,Two,0.3892111354526483
2121,India,Two,0.5106327698701462
2122,Singapore,Two,0.3625209999733563
2123,India,Two,0.2581102529680747
2124,Singapore,Two,0.7754852691364676
2125,USA,Two,0.8675997783729206
2126,Sierra_Leone,Two,0.7474944189755397
2127,Sierra_Leone,Two,0.6763913821971762
2128,USA,Two,0.3724598559841947
2129,Singapore,Two,0.7815346802961207
2130,USA,Two,0.3442517935707332
2131,France,Two,0.8669692385785847
2132,Singapore,Two,0.8016335720626201
2133,USA,Two,0.3861305748218058
2134,India,Two,0.0976698992146792
2135,India,Two,0.8447660497693328
2136,USA,Two,0.3781160171229997
2137,Singapore,Two,0.7346545324164367
2138,USA,Two,0.4493490457795101
2139,Sierra_Leone,Two,0.7397244098560497
2140,Singapore,Two,0.715092935614451
2141,India,Two,0.4952604032992093
2142,India,Two,0.2523076280544435
2143,India,Two,0.4501595418498505
2144,India,Two,0.1905823346823154
2145,Sierra_Leone,Two,0.756549632786707
2146,Sierra_Leone,Two,0.1993980127186453
2147,France,Two,0.0600051618357206
2148,France,Two,0.6076791211566677
2149,India,Two,0.3894671718968169
2150,Sierra_Leone,Two,0.7787940521796076
2151,India,Two,0.2609505586088956
2152,India,Two,0.8823049695723907
2153,Sierra_Leone,Two,0.3958964459682247
2154,USA,Two,0.271246101545243
2155,India,Two,0.4213021125804116
2156,USA,Two,0.771527729767996
2157,Sierra_Leone,Two,0.4698122019084007
2158,Sierra_Leone,Two,0.7758024204863264
2159,USA,Two,0.5646116179463857
2160,France,Two,0.9751002466537064
2161,France,Two,0.9578253952949238
2162,Sierra_Leone,Two,0.8166015428818083
2163,Singapore,Two,0.7780646987712354
2164,India,Two,0.9833855297416628
2165,India,Two,0.1703930656686066
2166,France,Two,0.1103813040855929
2167,USA,Two,0.7342726180341048
2168,Singapore,Two,0.7322739431809451
2169,Sierra_Leone,Two,0.8121238184446952
2170,USA,Two,0.8168237908195768
2171,France,Two,0.948316431970689
2172,USA,Two,0.5781417138441476
2173,USA,Two,0.6632769824200875
2174,India,Two,0.1536854101620329
2175,France,Two,0.4463295642044074
2176,India,Two,0.4201480619693662
2177,USA,Two,0.6769569304065661
2178,India,Two,0.9809096642300766
2179,USA,Two,0.4646365104783045
2180,USA,Two,0.581465831069675
2181,Singapore,Two,0.7865501779031957
2182,France,Two,0.3704021065271614
2183,Singapore,Two,0.7815354139802428
2184,Sierra_Leone,Two,0.6134349337228372
2185,Sierra_Leone,Two,0.838956191910816
2186,France,Two,0.6437747685791662
2187,India,Two,0.9753790451530266
2188,India,Two,0.201754201496078
2189,France,Two,0.964372313339956
2190,France,Two,0.0292479665149707
2191,USA,Two,0.3417037811470859
2192,USA,Two,0.4253513768521832
2193,Singapore,Two,0.689656222442734
2194,Sierra_Leone,Two,0.4062185331950332
2195,Sierra_Leone,Two,0.7711703124716522
2196,France,Two,0.1517610946185619
2197,Singapore,Two,0.8171582259200953
2198,India,Two,0.066472017027355
2199,India,Two,0.2624809876085725
2200,USA,Two,0.1706089203496109
2201,USA,Two,0.8073296526117811
2202,India,Two,0.9625468135229944
2203,Sierra_Leone,Two,0.6738899721607123
2204,USA,Two,0.404173841059892
2205,Singapore,Two,0.7863417445167477
2206,France,Two,0.9513707639194812
2207,India,Two,0.2367092939142574
2208,Singapore,Two,0.8155699936330114
2209,Singapore,Two,0.7272232910391867
2210,India,Two,0.5525964391768704
2211,India,Two,0.98897026785746
2212,France,Two,0.9622854574054338
2213,India,Two,0.2659249662077059
2214,France,Two,0.5339115814360275
2215,India,Two,0.4458177706456695
2216,Singapore,Two,0.7913028591173673
2217,Singapore,Two,0.7771244088215882
2218,France,Two,0.8579251801527161
2219,USA,Two,0.7224861277496071
2220,Singapore,Two,0.8499879007385225
2221,France,Two,0.7214230691838689
2222,Singapore,Two,0.8682450729711729
2223,France,Two,0.969573457688134
2224,USA,Two,0.7811233666564812
2225,Singapore,Two,0.8247686349150752
2226,Sierra_Leone,Two,0.9204451938929225
2227,India,Two,0.9795024658218224
2228,USA,Two,0.4874423625484302
2229,Singapore,Two,0.7110873539865863
2230,USA,Two,0.5430645129187608
2231,Singapore,Two,0.8213008102043575
2232,France,Two,0.1037175236241526
2233,India,Two,0.154297880130332
2234,Sierra_Leone,Two,0.8307217161727364
2235,Sierra_Leone,Two,0.7438892876504545
2236,Singapore,Two,0.6898824081134673
2237,USA,Two,0.658408428530153
2238,Singapore,Two,0.7119901359179022
2239,India,Two,0.5884769453394674
2240,USA,Two,0.6971273016466415
2241,Sierra_Leone,Two,0.8769311903758994
2242,USA,Two,0.7400819199989596
2243,Singapore,Two,0.9021981823751062
2244,France,Two,0.2593302930024809
2245,Singapore,Two,0.729148767465106
2246,Sierra_Leone,Two,0.8572852305050144
2247,India,Two,0.1750900046729543
2248,USA,Two,0.699271519027179
2249,India,Two,0.9679084524091942
2250,India,Two,0.042592985348827
2251,France,Two,0.7490033847518464
2252,USA,Two,0.5675366895085553
2253,France,Two,0.6426285643022805
2254,USA,Two,0.8629859119895087
2255,USA,Two,0.7462010632216998
2256,Singapore,Two,0.7232988488040224
2257,Sierra_Leone,Two,0.849135160035264
2258,Sierra_Leone,Two,0.738579701791732
2259,Singapore,Two,0.7596444700372328
2260,Singapore,Two,0.7607298193393519
2261,Singapore,Two,0.8291713438308886
2262,Sierra_Leone,Two,0.7069759898663186
2263,Singapore,Two,0.7436684887571521
2264,India,Two,0.9609314811011924
2265,France,Two,0.5191440379694222
2266,India,Two,0.2710508681075145
2267,France,Two,0.6954452513637084
2268,India,Two,0.2925712477229131
2269,India,Two,0.3679364785608218
2270,Singapore,Two,0.7419672295998696
2271,USA,Two,0.4017954836203851
2272,USA,Two,0.8356863580922445
2273,Singapore,Two,0.292355646531973
2274,Singapore,Two,0.7211291799283899
2275,Singapore,Two,0.3630632024133872
2276,Sierra_Leone,Two,0.5844725752334857
2277,France,Two,0.9436018283387309
2278,France,Two,0.7474115528699599
2279,India,Two,0.2546824282691037
2280,India,Two,0.9033544374921068
2281,France,Two,0.2485116191359815
2282,France,Two,0.647199430075513
2283,Sierra_Leone,Two,0.667494202214861
2284,France,Two,0.401555252432884
2285,France,Two,0.0852793460722111
2286,USA,Two,0.6948586455093173
2287,India,Two,0.5013563509678792
2288,India,Two,0.0487639313592627
2289,USA,Two,0.2483192799225996
2290,India,Two,0.7870283676857204
2291,France,Two,0.6108337923132339
2292,Sierra_Leone,Two,0.6736145834322925
2293,Singapore,Two,0.806352686311491
2294,India,Two,0.6912632473977637
2295,Sierra_Leone,Two,0.7544075105743557
2296,Singapore,Two,0.6709904487503637
2297,Sierra_Leone,Two,0.7395159328496638
2298,France,Two,0.4009174009671991
2299,USA,Two,0.5660417468938539
2300,India,Two,0.0984706739112742
2301,India,Two,0.3512006498701515
2302,USA,Two,0.7746636371173062
2303,India,Two,0.199802466438674
2304,USA,Two,0.4695239995662857
2305,USA,Two,0.4610801488018853
2306,USA,Two,0.4662104173207941
2307,Sierra_Leone,Two,0.6438845601360766
2308,Singapore,Two,0.8206489615376807
2309,France,Two,0.9759802701048472
2310,India,Two,0.2400348405714855
2311,India,Two,0.9645060379477068
2312,Singapore,Two,0.80036355453894
2313,France,Two,0.1806506714599428
2314,Sierra_Leone,Two,0.4941800656539307
2315,USA,Two,0.5738618246068741
2316,France,Two,0.7964616368873396
2317,Singapore,Two,0.7495206980243014
2318,USA,Two,0.1994179568260687
2319,India,Two,0.2836376636065108
2320,USA,Two,0.3291221838586909
2321,Sierra_Leone,Two,0.4071143655284649
2322,France,Two,0.7184151960022553
2323,USA,Two,0.5686840019226898
2324,Singapore,Two,0.848418740238482
2325,France,Two,0.3689124597684274
2326,Sierra_Leone,Two,0.5862344384097914
2327,India,Two,0.9673839485908012
2328,USA,Two,0.480502555181701
2329,France,Two,0.4205446260619788
2330,France,Two,0.8426573896212094
2331,Sierra_Leone,Two,0.7183872559197124
2332,USA,Two,0.6471176346413933
2333,Sierra_Leone,Two,0.7086366990185919
2334,France,Two,0.9620743326955484
2335,Sierra_Leone,Two,0.5617026265401073
2336,Singapore,Two,0.5850737227428464
2337,France,Two,0.8323853340741236
2338,Sierra_Leone,Two,0.7393213074357871
2339,USA,Two,0.5857500588773663
2340,USA,Two,0.4553412069247102
2341,Sierra_Leone,Two,0.3164370501288074
2342,USA,Two,0.7818102329431563
2343,Sierra_Leone,Two,0.7291279935687776
2344,USA,Two,0.2814066260252459
2345,France,Two,0.9071366174921182
2346,France,Two,0.1585857424125439
2347,Sierra_Leone,Two,0.6409788788925074
2348,Singapore,Two,0.6706116511609185
2349,France,Two,0.5557291593135222
2350,USA,Two,0.6311799287287831
2351,USA,Two,0.7109328383148347
2352,France,Two,0.1841637345062184
2353,Singapore,Two,0.6652437039579925
2354,Sierra_Leone,Two,0.7148908678768977
2355,Singapore,Two,0.8868630630609697
2356,USA,Two,0.1510729996069214
2357,Singapore,Two,0.8019737738792038
2358,Sierra_Leone,Two,0.7747646021653928
2359,Singapore,Two,0.8922373876499144
2360,USA,Two,0.7639070017382854
2361,Singapore,Two,0.604686316992819
2362,Sierra_Leone,Two,0.3026318488175564
2363,India,Two,0.581619039894665
2364,France,Two,0.8269829312971552
2365,France,Two,0.1610701240338331
2366,France,Two,0.9138129254203858
2367,France,Two,0.9084679817097217
2368,India,Two,0.2595108351367553
2369,Sierra_Leone,Two,0.7599320419065957
2370,Singapore,Two,0.752160664949171
2371,USA,Two,0.4948544360875778
2372,USA,Two,0.445132294511139
2373,France,Two,0.6271550212660647
2374,India,Two,0.3354909743849432
2375,India,Two,0.0199884530976613
2376,India,Two,0.1045725686240085
2377,USA,Two,0.435982554940266
2378,USA,Two,0.5013022354728447
2379,Singapore,Two,0.7709892992569777
2380,USA,Two,0.4436168808084893
2381,Sierra_Leone,Two,0.6955949498043503
2382,USA,Two,0.5382107923614566
2383,India,Two,0.4206766966597373
2384,Singapore,Two,0.7364382205974921
2385,USA,Two,0.4943335522606462
2386,Singapore,Two,0.7880012247265876
2387,Singapore,Two,0.6108942880833284
2388,France,Two,0.5092854102465221
2389,Singapore,Two,0.7751658910579899
2390,India,Two,0.2813639248458676
2391,USA,Two,0.5013306819843865
2392,USA,Two,0.707689068109802
2393,USA,Two,0.1890474609592736
2394,India,Two,0.8277445231380819
2395,India,Two,0.8117403128896163
2396,India,Two,0.1462234507322659
